,timestamp,equipment_id,component_type,location,event_type
4945,2020-06-26 08-47-14,EQ_3,Composant_3,Montparnasse,Warning
4946,2020-05-28 00-52-49,EQ_5,Composant_1,Gare de Lyon,Warning
4947,2020-05-18 18-08-37,EQ_4,Composant_5,Gare de Lyon,Maintenance
4948,2020-12-22 06-27-15,EQ_2,Composant_3,Montparnasse,Warning
4949,2020-12-04 23-23-17,EQ_1,Composant_4,Saint-Lazare,Maintenance
4950,2020-12-03 17-25-36,EQ_2,Composant_2,Saint-Lazare,Maintenance
4951,2020-07-31 14-11-21,EQ_1,Composant_2,Montparnasse,Failure
4952,2020-03-16 08-39-40,EQ_5,Composant_3,Saint-Lazare,Maintenance
4953,2020-02-11 05-12-20,EQ_2,Composant_2,Gare de Lyon,Maintenance
4954,2020-03-29 01-42-55,EQ_4,Composant_3,Saint-Lazare,Failure
4955,2020-10-08 02-23-05,EQ_1,Composant_2,Saint-Lazare,Warning
4956,2020-07-26 11-59-51,EQ_1,Composant_1,Gare de Lyon,Failure
4957,2020-12-30 17-05-10,EQ_4,Composant_5,Gare de Lyon,Maintenance
4958,2020-08-06 15-23-28,EQ_1,Composant_4,Gare de Lyon,Failure
4959,2020-05-14 16-47-47,EQ_3,Composant_4,Montparnasse,Warning
4960,2020-11-06 16-17-57,EQ_4,Composant_1,Opéra,Maintenance
4961,2020-05-22 05-21-27,EQ_3,Composant_1,Saint-Lazare,Maintenance
4962,2020-12-21 19-24-25,EQ_3,Composant_1,Montparnasse,Failure
4963,2020-09-09 23-30-18,EQ_4,Composant_4,Gare de Lyon,Warning
4964,2020-05-21 14-46-25,EQ_1,Composant_1,Opéra,Maintenance
4965,2020-04-13 08-38-35,EQ_1,Composant_3,Gare de Lyon,Warning
4966,2020-10-05 11-31-25,EQ_4,Composant_4,Montparnasse,Warning
4967,2020-10-10 03-14-03,EQ_4,Composant_1,Opéra,Maintenance
4968,2020-04-30 07-11-57,EQ_5,Composant_4,Montparnasse,Maintenance
4969,2020-10-02 04-18-00,EQ_1,Composant_3,Opéra,Failure
4970,2020-05-31 12-02-28,EQ_3,Composant_2,Saint-Lazare,Failure
4971,2020-06-27 09-04-18,EQ_2,Composant_5,Montparnasse,Maintenance
4972,2020-11-17 02-06-16,EQ_4,Composant_1,Saint-Lazare,Maintenance
4973,2020-07-09 04-43-44,EQ_2,Composant_5,Saint-Lazare,Maintenance
4974,2020-02-07 04-08-42,EQ_4,Composant_1,Saint-Lazare,Failure
4975,2020-05-25 05-52-39,EQ_1,Composant_1,Opéra,Failure
4976,2020-12-17 09-10-44,EQ_5,Composant_1,Gare de Lyon,Failure
4977,2020-04-16 17-49-53,EQ_3,Composant_5,Opéra,Failure
4978,2020-07-09 12-05-51,EQ_1,Composant_4,Saint-Lazare,Failure
4979,2020-12-15 11-36-39,EQ_5,Composant_5,Gare de Lyon,Warning
4980,2020-08-19 05-19-02,EQ_3,Composant_5,Saint-Lazare,Warning
4981,2020-10-07 04-58-02,EQ_4,Composant_5,Saint-Lazare,Maintenance
4982,2020-12-29 18-18-12,EQ_3,Composant_4,Opéra,Warning
4983,2020-09-14 21-26-37,EQ_4,Composant_2,Gare de Lyon,Failure
4984,2020-03-04 14-27-16,EQ_3,Composant_2,Saint-Lazare,Maintenance
4985,2020-07-28 22-03-31,EQ_5,Composant_1,Montparnasse,Failure
4986,2020-08-08 08-21-47,EQ_5,Composant_3,Gare de Lyon,Warning
4987,2020-05-27 08-05-18,EQ_2,Composant_5,Saint-Lazare,Failure
4988,2020-03-25 03-39-53,EQ_4,Composant_3,Saint-Lazare,Failure
4989,2020-04-19 12-14-34,EQ_1,Composant_4,Saint-Lazare,Failure
4990,2020-11-16 17-22-48,EQ_2,Composant_3,Montparnasse,Maintenance
4991,2020-07-02 07-52-17,EQ_2,Composant_2,Gare de Lyon,Maintenance
4992,2020-02-16 14-36-09,EQ_4,Composant_4,Gare de Lyon,Maintenance
4993,2020-03-20 20-47-23,EQ_3,Composant_5,Gare de Lyon,Maintenance
4994,2020-11-27 17-08-02,EQ_5,Composant_5,Saint-Lazare,Maintenance
4995,2020-05-09 03-56-55,EQ_3,Composant_4,Gare de Lyon,Maintenance
4996,2020-04-17 22-27-05,EQ_3,Composant_2,Gare de Lyon,Warning
4997,2020-06-23 18-59-10,EQ_1,Composant_3,Opéra,Maintenance
4998,2020-11-10 07-19-18,EQ_4,Composant_4,Saint-Lazare,Failure
4999,2020-01-03 10-10-50,EQ_2,Composant_2,Gare de Lyon,Failure
5000,2020-11-24 07-54-48,EQ_3,Composant_4,Gare de Lyon,Failure
5001,2020-03-24 03-42-51,EQ_1,Composant_3,Saint-Lazare,Failure
5002,2020-08-22 07-09-20,EQ_2,Composant_5,Opéra,Failure
5003,2020-03-24 07-08-54,EQ_1,Composant_5,Montparnasse,Warning
5004,2020-01-15 01-21-40,EQ_2,Composant_4,Opéra,Maintenance
5005,2020-06-20 18-00-27,EQ_4,Composant_1,Opéra,Maintenance
5006,2020-08-15 11-05-47,EQ_3,Composant_3,Montparnasse,Failure
5007,2020-05-30 22-02-41,EQ_2,Composant_4,Saint-Lazare,Failure
5008,2020-08-13 08-20-10,EQ_3,Composant_3,Opéra,Failure
5009,2020-05-02 01-34-48,EQ_5,Composant_1,Montparnasse,Maintenance
5010,2020-04-20 10-36-53,EQ_2,Composant_5,Gare de Lyon,Warning
5011,2020-11-06 13-51-46,EQ_1,Composant_1,Gare de Lyon,Failure
5012,2020-04-29 14-14-25,EQ_4,Composant_5,Montparnasse,Maintenance
5013,2020-02-13 03-48-42,EQ_3,Composant_1,Saint-Lazare,Warning
5014,2020-10-16 13-53-38,EQ_1,Composant_5,Montparnasse,Failure
5015,2020-02-06 18-57-49,EQ_2,Composant_4,Gare de Lyon,Maintenance
5016,2020-09-18 02-39-48,EQ_2,Composant_4,Saint-Lazare,Maintenance
5017,2020-12-21 07-44-45,EQ_4,Composant_3,Gare de Lyon,Failure
5018,2020-08-23 18-18-58,EQ_5,Composant_4,Saint-Lazare,Failure
5019,2020-10-26 09-31-31,EQ_5,Composant_1,Saint-Lazare,Failure
5020,2020-03-16 10-51-16,EQ_2,Composant_3,Saint-Lazare,Warning
5021,2020-06-17 15-43-03,EQ_2,Composant_1,Montparnasse,Maintenance
5022,2020-06-20 12-57-15,EQ_1,Composant_5,Montparnasse,Maintenance
5023,2020-06-09 05-05-15,EQ_2,Composant_4,Opéra,Maintenance
5024,2020-05-05 18-54-13,EQ_5,Composant_3,Gare de Lyon,Warning
5025,2020-03-27 21-04-13,EQ_5,Composant_5,Opéra,Warning
5026,2020-04-11 18-23-40,EQ_4,Composant_3,Gare de Lyon,Warning
5027,2020-06-12 15-15-40,EQ_4,Composant_4,Opéra,Failure
5028,2020-12-31 22-27-15,EQ_4,Composant_1,Opéra,Maintenance
5029,2020-01-27 03-17-47,EQ_4,Composant_5,Saint-Lazare,Maintenance
5030,2020-07-24 03-34-59,EQ_1,Composant_5,Gare de Lyon,Failure
5031,2020-08-12 05-23-39,EQ_3,Composant_1,Gare de Lyon,Warning
5032,2020-03-03 08-25-52,EQ_2,Composant_1,Opéra,Warning
5033,2020-02-14 18-23-52,EQ_4,Composant_2,Montparnasse,Failure
5034,2020-05-15 05-36-45,EQ_5,Composant_1,Gare de Lyon,Warning
5035,2020-03-14 08-58-24,EQ_1,Composant_2,Gare de Lyon,Failure
5036,2020-01-25 07-35-13,EQ_2,Composant_1,Saint-Lazare,Warning
5037,2020-10-12 14-02-47,EQ_4,Composant_1,Montparnasse,Warning
5038,2020-04-18 07-52-12,EQ_4,Composant_5,Opéra,Maintenance
5039,2020-04-16 08-54-46,EQ_3,Composant_5,Montparnasse,Maintenance
5040,2020-12-30 22-37-07,EQ_5,Composant_3,Opéra,Maintenance
5041,2020-03-27 05-56-06,EQ_4,Composant_2,Gare de Lyon,Maintenance
5042,2020-02-06 19-38-46,EQ_1,Composant_2,Saint-Lazare,Maintenance
5043,2020-11-09 23-18-05,EQ_3,Composant_3,Saint-Lazare,Failure
5044,2020-12-25 15-41-10,EQ_5,Composant_5,Montparnasse,Maintenance
5045,2020-10-28 08-03-04,EQ_1,Composant_3,Montparnasse,Warning
5046,2020-09-08 14-42-02,EQ_5,Composant_1,Opéra,Warning
5047,2020-10-23 15-28-07,EQ_5,Composant_3,Opéra,Warning
5048,2020-08-15 16-01-54,EQ_4,Composant_2,Gare de Lyon,Failure
5049,2020-09-29 17-36-04,EQ_3,Composant_2,Saint-Lazare,Failure
5050,2020-10-02 21-26-43,EQ_1,Composant_5,Gare de Lyon,Failure
5051,2020-01-29 13-26-13,EQ_5,Composant_2,Opéra,Warning
5052,2020-10-21 14-57-33,EQ_4,Composant_4,Montparnasse,Warning
5053,2020-11-24 21-45-47,EQ_2,Composant_3,Gare de Lyon,Failure
5054,2020-02-09 00-40-18,EQ_1,Composant_2,Opéra,Warning
5055,2020-03-09 01-39-35,EQ_4,Composant_2,Gare de Lyon,Failure
5056,2020-04-09 00-11-31,EQ_4,Composant_1,Gare de Lyon,Warning
5057,2020-02-21 11-33-45,EQ_2,Composant_4,Gare de Lyon,Maintenance
5058,2020-04-12 18-39-08,EQ_4,Composant_1,Opéra,Failure
5059,2020-03-19 06-01-21,EQ_1,Composant_1,Saint-Lazare,Warning
5060,2020-06-25 09-28-41,EQ_5,Composant_4,Opéra,Maintenance
5061,2020-08-28 15-44-01,EQ_1,Composant_4,Gare de Lyon,Maintenance
5062,2020-02-26 19-20-24,EQ_2,Composant_1,Montparnasse,Failure
5063,2020-11-19 20-13-04,EQ_1,Composant_4,Montparnasse,Failure
5064,2020-06-16 13-40-15,EQ_3,Composant_2,Gare de Lyon,Failure
5065,2020-01-02 20-36-45,EQ_1,Composant_1,Gare de Lyon,Failure
5066,2020-11-27 05-55-44,EQ_1,Composant_5,Opéra,Failure
5067,2020-01-14 02-23-46,EQ_4,Composant_5,Montparnasse,Maintenance
5068,2020-05-24 13-56-00,EQ_3,Composant_1,Montparnasse,Maintenance
5069,2020-11-02 05-23-04,EQ_2,Composant_3,Gare de Lyon,Failure
5070,2020-09-20 07-56-03,EQ_1,Composant_2,Saint-Lazare,Maintenance
5071,2020-10-31 10-59-59,EQ_2,Composant_4,Gare de Lyon,Failure
5072,2020-08-08 10-29-41,EQ_2,Composant_4,Opéra,Warning
5073,2020-04-29 08-26-39,EQ_5,Composant_1,Saint-Lazare,Failure
5074,2020-12-10 03-59-27,EQ_1,Composant_4,Montparnasse,Maintenance
5075,2020-07-25 19-38-37,EQ_2,Composant_3,Montparnasse,Failure
5076,2020-04-02 08-56-59,EQ_1,Composant_3,Opéra,Maintenance
5077,2020-03-17 17-15-34,EQ_1,Composant_2,Saint-Lazare,Maintenance
5078,2020-11-25 19-57-59,EQ_4,Composant_1,Saint-Lazare,Failure
5079,2020-04-15 14-18-21,EQ_5,Composant_4,Saint-Lazare,Maintenance
5080,2020-10-17 20-27-59,EQ_3,Composant_4,Gare de Lyon,Warning
5081,2020-02-12 11-26-57,EQ_5,Composant_4,Saint-Lazare,Warning
5082,2020-11-03 21-48-38,EQ_5,Composant_2,Opéra,Maintenance
5083,2020-01-12 05-59-45,EQ_5,Composant_1,Saint-Lazare,Failure
5084,2020-09-20 15-01-04,EQ_1,Composant_2,Gare de Lyon,Failure
5085,2020-10-27 06-24-50,EQ_4,Composant_1,Gare de Lyon,Warning
5086,2020-04-09 11-12-11,EQ_1,Composant_4,Montparnasse,Maintenance
5087,2020-09-10 09-05-28,EQ_1,Composant_3,Gare de Lyon,Failure
5088,2020-10-05 05-15-32,EQ_5,Composant_3,Montparnasse,Maintenance
5089,2020-02-18 19-33-58,EQ_4,Composant_1,Opéra,Maintenance
5090,2020-07-14 05-44-37,EQ_5,Composant_4,Opéra,Failure
5091,2020-08-29 14-50-08,EQ_5,Composant_1,Saint-Lazare,Maintenance
5092,2020-05-22 07-00-10,EQ_1,Composant_3,Gare de Lyon,Failure
5093,2020-04-25 20-10-32,EQ_2,Composant_2,Saint-Lazare,Failure
5094,2020-09-13 21-13-29,EQ_5,Composant_5,Montparnasse,Maintenance
5095,2020-12-15 05-19-22,EQ_5,Composant_4,Saint-Lazare,Warning
5096,2020-08-02 04-58-03,EQ_5,Composant_1,Saint-Lazare,Maintenance
5097,2020-06-12 17-14-32,EQ_4,Composant_2,Gare de Lyon,Warning
5098,2020-03-07 12-01-54,EQ_4,Composant_3,Montparnasse,Maintenance
5099,2020-05-14 01-01-31,EQ_2,Composant_5,Gare de Lyon,Failure
5100,2020-07-13 00-09-17,EQ_3,Composant_4,Saint-Lazare,Warning
5101,2020-05-18 17-55-45,EQ_3,Composant_5,Gare de Lyon,Failure
5102,2020-08-23 06-29-39,EQ_5,Composant_5,Saint-Lazare,Warning
5103,2020-08-25 03-52-55,EQ_3,Composant_3,Opéra,Maintenance
5104,2020-12-17 12-20-15,EQ_3,Composant_1,Gare de Lyon,Maintenance
5105,2020-07-19 14-04-10,EQ_5,Composant_4,Saint-Lazare,Maintenance
5106,2020-07-10 02-37-02,EQ_1,Composant_5,Gare de Lyon,Warning
5107,2020-01-29 14-52-58,EQ_2,Composant_5,Opéra,Maintenance
5108,2020-12-03 15-16-27,EQ_2,Composant_3,Saint-Lazare,Warning
5109,2020-12-29 18-23-26,EQ_3,Composant_3,Saint-Lazare,Maintenance
5110,2020-05-09 21-25-25,EQ_3,Composant_2,Gare de Lyon,Warning
5111,2020-03-29 22-23-55,EQ_5,Composant_5,Gare de Lyon,Failure
5112,2020-01-12 06-57-27,EQ_5,Composant_2,Saint-Lazare,Maintenance
5113,2020-01-20 09-57-28,EQ_4,Composant_5,Gare de Lyon,Maintenance
5114,2020-08-14 06-58-40,EQ_4,Composant_1,Saint-Lazare,Failure
5115,2020-10-27 15-49-07,EQ_3,Composant_4,Montparnasse,Maintenance
5116,2020-04-23 11-45-41,EQ_2,Composant_3,Opéra,Warning
5117,2020-08-14 02-15-25,EQ_5,Composant_4,Saint-Lazare,Failure
5118,2020-03-21 20-16-48,EQ_2,Composant_4,Opéra,Failure
5119,2020-05-29 22-02-40,EQ_4,Composant_5,Opéra,Maintenance
5120,2020-07-24 01-04-16,EQ_3,Composant_1,Montparnasse,Failure
5121,2020-07-08 12-22-15,EQ_4,Composant_5,Opéra,Maintenance
5122,2020-06-20 05-38-03,EQ_5,Composant_1,Opéra,Warning
5123,2020-11-22 21-21-27,EQ_5,Composant_4,Gare de Lyon,Maintenance
5124,2020-03-29 04-46-28,EQ_2,Composant_3,Montparnasse,Warning
5125,2020-02-25 02-12-59,EQ_3,Composant_4,Saint-Lazare,Maintenance
5126,2020-06-02 03-04-39,EQ_2,Composant_2,Saint-Lazare,Warning
5127,2020-09-24 07-51-32,EQ_5,Composant_5,Opéra,Maintenance
5128,2020-12-19 18-35-25,EQ_4,Composant_2,Gare de Lyon,Maintenance
5129,2020-08-29 19-18-14,EQ_5,Composant_4,Opéra,Warning
5130,2020-08-26 04-05-08,EQ_5,Composant_5,Montparnasse,Failure
5131,2020-03-14 15-15-58,EQ_4,Composant_5,Montparnasse,Maintenance
5132,2020-07-09 23-56-45,EQ_4,Composant_4,Opéra,Failure
5133,2020-01-23 17-04-11,EQ_2,Composant_5,Saint-Lazare,Maintenance
5134,2020-02-29 08-26-57,EQ_5,Composant_3,Montparnasse,Maintenance
5135,2020-07-14 18-02-16,EQ_3,Composant_2,Gare de Lyon,Warning
5136,2020-11-11 03-24-52,EQ_4,Composant_2,Saint-Lazare,Warning
5137,2020-03-02 04-50-56,EQ_3,Composant_1,Opéra,Maintenance
5138,2020-07-08 00-34-41,EQ_1,Composant_2,Gare de Lyon,Warning
5139,2020-07-20 13-34-51,EQ_3,Composant_4,Gare de Lyon,Failure
5140,2020-09-10 13-21-06,EQ_3,Composant_2,Saint-Lazare,Maintenance
5141,2020-07-16 15-35-40,EQ_1,Composant_4,Gare de Lyon,Warning
5142,2020-10-09 16-59-36,EQ_4,Composant_4,Montparnasse,Failure
5143,2020-10-23 13-18-12,EQ_2,Composant_4,Opéra,Warning
5144,2020-12-18 14-36-43,EQ_5,Composant_2,Saint-Lazare,Maintenance
5145,2020-12-17 20-19-55,EQ_1,Composant_3,Saint-Lazare,Failure
5146,2020-09-22 07-09-59,EQ_4,Composant_5,Saint-Lazare,Warning
5147,2020-08-09 03-48-11,EQ_4,Composant_3,Gare de Lyon,Failure
5148,2020-04-24 03-33-52,EQ_2,Composant_4,Saint-Lazare,Warning
5149,2020-05-21 15-26-26,EQ_5,Composant_1,Opéra,Warning
5150,2020-06-26 11-19-41,EQ_2,Composant_3,Saint-Lazare,Failure
5151,2020-07-21 00-13-38,EQ_3,Composant_1,Gare de Lyon,Failure
5152,2020-09-10 21-59-36,EQ_1,Composant_1,Opéra,Maintenance
5153,2020-04-27 00-36-28,EQ_5,Composant_5,Montparnasse,Failure
5154,2020-03-17 13-46-10,EQ_1,Composant_1,Montparnasse,Warning
5155,2020-04-24 05-50-27,EQ_3,Composant_1,Opéra,Maintenance
5156,2020-02-01 03-30-55,EQ_5,Composant_3,Gare de Lyon,Warning
5157,2020-09-15 17-41-48,EQ_3,Composant_2,Gare de Lyon,Warning
5158,2020-07-27 10-31-02,EQ_4,Composant_2,Montparnasse,Warning
5159,2020-08-03 11-48-47,EQ_2,Composant_2,Gare de Lyon,Warning
5160,2020-02-16 18-37-49,EQ_5,Composant_5,Saint-Lazare,Warning
5161,2020-09-24 14-08-33,EQ_1,Composant_4,Gare de Lyon,Warning
5162,2020-05-06 05-40-56,EQ_4,Composant_2,Montparnasse,Failure
5163,2020-09-12 05-10-27,EQ_3,Composant_4,Gare de Lyon,Maintenance
5164,2020-09-03 12-27-49,EQ_1,Composant_2,Saint-Lazare,Maintenance
5165,2020-03-03 16-07-42,EQ_4,Composant_1,Saint-Lazare,Warning
5166,2020-12-19 13-14-03,EQ_5,Composant_4,Gare de Lyon,Maintenance
5167,2020-12-29 07-33-07,EQ_4,Composant_3,Gare de Lyon,Failure
5168,2020-08-16 06-32-15,EQ_4,Composant_4,Gare de Lyon,Failure
5169,2020-08-09 12-40-16,EQ_5,Composant_5,Opéra,Failure
5170,2020-11-03 16-16-06,EQ_1,Composant_3,Opéra,Warning
5171,2020-01-07 06-08-23,EQ_2,Composant_4,Opéra,Warning
5172,2020-10-03 18-33-03,EQ_4,Composant_2,Montparnasse,Warning
5173,2020-05-16 03-24-18,EQ_3,Composant_1,Opéra,Maintenance
5174,2020-10-26 15-30-36,EQ_3,Composant_4,Saint-Lazare,Failure
5175,2020-09-13 09-20-44,EQ_4,Composant_2,Saint-Lazare,Failure
5176,2020-06-17 13-05-44,EQ_2,Composant_3,Opéra,Failure
5177,2020-10-29 15-14-47,EQ_3,Composant_3,Saint-Lazare,Failure
5178,2020-03-31 00-00-41,EQ_2,Composant_3,Saint-Lazare,Maintenance
5179,2020-01-07 12-48-09,EQ_5,Composant_3,Opéra,Warning
5180,2020-12-04 21-52-27,EQ_4,Composant_5,Gare de Lyon,Warning
5181,2020-08-10 04-00-34,EQ_5,Composant_1,Opéra,Failure
5182,2020-04-01 01-52-48,EQ_1,Composant_5,Opéra,Maintenance
5183,2020-02-26 13-59-12,EQ_3,Composant_1,Opéra,Warning
5184,2020-08-11 23-46-44,EQ_2,Composant_4,Gare de Lyon,Warning
5185,2020-01-11 02-00-36,EQ_5,Composant_1,Opéra,Warning
5186,2020-01-22 20-29-23,EQ_3,Composant_2,Montparnasse,Failure
5187,2020-11-23 20-04-58,EQ_4,Composant_4,Montparnasse,Maintenance
5188,2020-05-19 00-04-54,EQ_5,Composant_3,Gare de Lyon,Warning
5189,2020-03-11 21-43-44,EQ_3,Composant_3,Montparnasse,Maintenance
5190,2020-10-07 07-27-18,EQ_3,Composant_3,Gare de Lyon,Maintenance
5191,2020-08-02 14-41-14,EQ_4,Composant_3,Montparnasse,Failure
5192,2020-12-27 09-37-24,EQ_1,Composant_3,Opéra,Failure
5193,2020-09-28 21-45-06,EQ_5,Composant_2,Opéra,Warning
5194,2020-12-24 15-39-23,EQ_1,Composant_2,Montparnasse,Maintenance
5195,2020-06-12 10-08-07,EQ_1,Composant_2,Montparnasse,Warning
5196,2020-01-12 04-53-11,EQ_1,Composant_1,Gare de Lyon,Failure
5197,2020-03-30 18-46-46,EQ_3,Composant_3,Montparnasse,Maintenance
5198,2020-11-04 15-19-37,EQ_4,Composant_2,Saint-Lazare,Warning
5199,2020-08-01 10-25-39,EQ_2,Composant_1,Opéra,Maintenance
5200,2020-07-06 19-48-01,EQ_5,Composant_3,Opéra,Failure
5201,2020-10-19 15-17-13,EQ_5,Composant_5,Gare de Lyon,Maintenance
5202,2020-12-04 00-09-40,EQ_5,Composant_3,Saint-Lazare,Maintenance
5203,2020-06-16 16-49-58,EQ_4,Composant_5,Gare de Lyon,Failure
5204,2020-06-29 09-51-57,EQ_1,Composant_1,Saint-Lazare,Failure
5205,2020-02-09 10-08-15,EQ_4,Composant_5,Montparnasse,Warning
5206,2020-11-02 07-05-38,EQ_1,Composant_4,Saint-Lazare,Failure
5207,2020-06-13 23-46-12,EQ_1,Composant_2,Montparnasse,Warning
5208,2020-06-05 01-00-21,EQ_2,Composant_4,Opéra,Failure
5209,2020-08-01 07-29-49,EQ_5,Composant_5,Gare de Lyon,Warning
5210,2020-10-06 04-08-15,EQ_4,Composant_4,Opéra,Warning
5211,2020-12-18 06-12-28,EQ_2,Composant_1,Montparnasse,Maintenance
5212,2020-11-10 16-09-28,EQ_4,Composant_1,Gare de Lyon,Warning
5213,2020-08-01 17-50-35,EQ_1,Composant_4,Gare de Lyon,Maintenance
5214,2020-01-05 03-58-07,EQ_1,Composant_2,Opéra,Maintenance
5215,2020-03-23 07-00-33,EQ_3,Composant_4,Opéra,Failure
5216,2020-04-15 04-18-56,EQ_3,Composant_4,Saint-Lazare,Maintenance
5217,2020-10-29 15-12-04,EQ_2,Composant_4,Gare de Lyon,Warning
5218,2020-05-12 20-24-37,EQ_4,Composant_2,Montparnasse,Warning
5219,2020-08-11 02-40-09,EQ_3,Composant_4,Montparnasse,Warning
5220,2020-03-25 23-51-10,EQ_4,Composant_5,Saint-Lazare,Warning
5221,2020-02-15 05-22-04,EQ_2,Composant_2,Montparnasse,Warning
5222,2020-12-20 01-53-33,EQ_1,Composant_4,Opéra,Failure
5223,2020-11-22 13-25-17,EQ_5,Composant_3,Montparnasse,Maintenance
5224,2020-02-01 02-30-17,EQ_1,Composant_1,Saint-Lazare,Failure
5225,2020-02-18 06-51-23,EQ_4,Composant_3,Gare de Lyon,Maintenance
5226,2020-03-20 14-53-52,EQ_3,Composant_3,Opéra,Maintenance
5227,2020-11-07 08-53-01,EQ_5,Composant_2,Gare de Lyon,Warning
5228,2020-06-30 17-11-29,EQ_1,Composant_4,Saint-Lazare,Maintenance
5229,2020-02-25 16-31-09,EQ_3,Composant_1,Opéra,Failure
5230,2020-08-01 13-28-00,EQ_4,Composant_1,Montparnasse,Failure
5231,2020-08-08 21-41-13,EQ_2,Composant_1,Montparnasse,Maintenance
5232,2020-02-23 04-46-07,EQ_3,Composant_1,Gare de Lyon,Maintenance
5233,2020-05-24 22-17-02,EQ_2,Composant_3,Montparnasse,Failure
5234,2020-05-09 02-44-54,EQ_3,Composant_5,Gare de Lyon,Failure
5235,2020-09-08 11-33-26,EQ_4,Composant_4,Montparnasse,Maintenance
5236,2020-03-21 14-14-02,EQ_1,Composant_2,Opéra,Maintenance
5237,2020-09-12 23-11-11,EQ_3,Composant_2,Saint-Lazare,Maintenance
5238,2020-07-21 10-09-24,EQ_2,Composant_4,Montparnasse,Failure
5239,2020-12-16 05-36-34,EQ_1,Composant_5,Montparnasse,Failure
5240,2020-01-09 17-48-29,EQ_3,Composant_4,Montparnasse,Failure
5241,2020-08-05 19-32-31,EQ_4,Composant_1,Saint-Lazare,Maintenance
5242,2020-08-14 08-20-44,EQ_2,Composant_1,Saint-Lazare,Warning
5243,2020-03-28 22-32-54,EQ_4,Composant_3,Gare de Lyon,Maintenance
5244,2020-08-04 21-29-36,EQ_3,Composant_3,Montparnasse,Failure
5245,2020-10-05 09-40-46,EQ_1,Composant_5,Saint-Lazare,Failure
5246,2020-03-20 06-43-33,EQ_5,Composant_3,Gare de Lyon,Failure
5247,2020-10-29 22-04-00,EQ_5,Composant_3,Saint-Lazare,Failure
5248,2020-10-29 07-43-29,EQ_3,Composant_5,Gare de Lyon,Maintenance
5249,2020-04-23 12-52-13,EQ_4,Composant_2,Montparnasse,Failure
5250,2020-02-05 19-38-27,EQ_4,Composant_3,Opéra,Failure
5251,2020-08-05 12-33-40,EQ_3,Composant_4,Saint-Lazare,Maintenance
5252,2020-02-28 18-40-19,EQ_1,Composant_2,Montparnasse,Failure
5253,2020-12-01 14-59-19,EQ_1,Composant_4,Opéra,Warning
5254,2020-09-16 06-23-05,EQ_1,Composant_5,Opéra,Maintenance
5255,2020-05-17 01-17-00,EQ_1,Composant_5,Opéra,Failure
5256,2020-04-11 09-33-05,EQ_3,Composant_2,Gare de Lyon,Failure
5257,2020-07-07 14-27-46,EQ_3,Composant_5,Gare de Lyon,Warning
5258,2020-07-08 07-52-41,EQ_2,Composant_1,Saint-Lazare,Maintenance
5259,2020-01-06 15-23-58,EQ_3,Composant_1,Opéra,Warning
5260,2020-09-25 10-53-44,EQ_2,Composant_1,Gare de Lyon,Failure
5261,2020-05-08 08-19-53,EQ_1,Composant_4,Montparnasse,Warning
5262,2020-11-20 21-09-14,EQ_3,Composant_1,Montparnasse,Failure
5263,2020-09-28 10-22-38,EQ_3,Composant_4,Saint-Lazare,Warning
5264,2020-03-12 01-05-09,EQ_3,Composant_1,Montparnasse,Maintenance
5265,2020-12-22 01-45-30,EQ_2,Composant_2,Saint-Lazare,Maintenance
5266,2020-03-20 02-59-39,EQ_2,Composant_3,Opéra,Maintenance
5267,2020-02-20 23-49-21,EQ_3,Composant_3,Saint-Lazare,Failure
5268,2020-03-28 20-21-36,EQ_3,Composant_3,Opéra,Warning
5269,2020-06-17 17-11-10,EQ_1,Composant_2,Gare de Lyon,Maintenance
5270,2020-06-13 23-10-51,EQ_2,Composant_4,Opéra,Warning
5271,2020-10-23 22-03-59,EQ_3,Composant_5,Montparnasse,Warning
5272,2020-11-24 01-03-30,EQ_2,Composant_2,Montparnasse,Maintenance
5273,2020-08-23 20-27-19,EQ_4,Composant_2,Saint-Lazare,Failure
5274,2020-11-24 09-08-15,EQ_2,Composant_5,Gare de Lyon,Maintenance
5275,2020-03-05 03-34-19,EQ_5,Composant_4,Opéra,Maintenance
5276,2020-02-12 07-06-49,EQ_2,Composant_5,Saint-Lazare,Maintenance
5277,2020-08-29 07-50-09,EQ_2,Composant_1,Opéra,Maintenance
5278,2020-02-24 12-46-17,EQ_2,Composant_1,Gare de Lyon,Failure
5279,2020-10-16 04-05-09,EQ_3,Composant_2,Saint-Lazare,Failure
5280,2020-03-11 02-42-06,EQ_1,Composant_4,Gare de Lyon,Maintenance
5281,2020-03-09 17-47-14,EQ_3,Composant_3,Gare de Lyon,Warning
5282,2020-02-27 16-26-58,EQ_1,Composant_2,Saint-Lazare,Warning
5283,2020-03-07 07-25-28,EQ_4,Composant_5,Gare de Lyon,Maintenance
5284,2020-07-21 14-38-27,EQ_4,Composant_5,Montparnasse,Warning
5285,2020-07-20 23-02-40,EQ_4,Composant_2,Saint-Lazare,Maintenance
5286,2020-12-29 06-51-44,EQ_1,Composant_3,Montparnasse,Warning
5287,2020-04-16 22-59-12,EQ_2,Composant_3,Opéra,Maintenance
5288,2020-11-10 18-25-26,EQ_1,Composant_2,Gare de Lyon,Warning
5289,2020-06-19 11-09-51,EQ_1,Composant_1,Gare de Lyon,Failure
5290,2020-01-20 13-57-27,EQ_1,Composant_4,Saint-Lazare,Warning
